"Ligands","Receptors","source","Organism"
"AT4G05320","AT3G53840","orthologs","Arabidopsis thaliana"
"AT3G12145","AT3G53840","orthologs","Arabidopsis thaliana"
"AT1G70170","AT3G02880","orthologs","Arabidopsis thaliana"
"AT1G59970","AT3G02880","orthologs","Arabidopsis thaliana"
"AT1G24140","AT3G02880","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G68400","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G68400","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G68400","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G14390","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G14390","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G14390","orthologs","Arabidopsis thaliana"
"AT1G70490","AT3G05630","orthologs","Arabidopsis thaliana"
"AT1G23490","AT3G05630","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G16160","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G16160","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G16160","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G16160","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G16160","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G16160","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G16160","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G16160","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G16160","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G16150","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G16150","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G16150","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G16150","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G16150","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G16150","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G16150","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G16150","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G16150","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G16140","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G16140","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G16140","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G16140","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G16140","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G16140","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G16140","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G16140","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G16140","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G16120","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G16120","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G16120","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G16120","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G16120","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G16120","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G16120","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G16120","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G16120","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G16260","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G16260","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G16260","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G16260","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G16260","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G16260","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G16260","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G16260","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G16260","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G45640","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G23200","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G54380","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G01370","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G51550","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G39020","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G24010","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G39360","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G10210","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G46070","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G43790","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G59790","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G07880","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G46290","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G36450","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G39030","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G38990","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G04690","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G28680","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G21480","AT1G30570","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G61350","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G59580","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G39110","AT1G30570","orthologs","Arabidopsis thaliana"
"AT1G01560","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G30570","orthologs","Arabidopsis thaliana"
"AT2G18170","AT1G30570","orthologs","Arabidopsis thaliana"
"AT4G11330","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G39000","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G30570","orthologs","Arabidopsis thaliana"
"AT5G61350","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G56010","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G23410","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G03240","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G39030","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G02890","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G36170","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G07880","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G11330","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G59580","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G39000","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G52640","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G05050","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G21480","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G30570","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G39110","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G46290","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G23200","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G24140","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G01370","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G46070","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G62250","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G45640","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G39360","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G52590","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G05320","AT3G51550","orthologs","Arabidopsis thaliana"
"AT4G36450","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G38990","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G47110","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G24010","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G37640","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G56000","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G18170","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G54380","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G10210","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G70170","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G01560","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G04690","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G56030","AT3G51550","orthologs","Arabidopsis thaliana"
"AT2G43790","AT3G51550","orthologs","Arabidopsis thaliana"
"AT3G59790","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G59970","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G39020","AT3G51550","orthologs","Arabidopsis thaliana"
"AT5G28680","AT3G51550","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G64210","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G64210","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G64210","orthologs","Arabidopsis thaliana"
"AT1G10210","AT2G21480","orthologs","Arabidopsis thaliana"
"AT3G51550","AT2G21480","orthologs","Arabidopsis thaliana"
"AT4G01370","AT2G21480","orthologs","Arabidopsis thaliana"
"AT1G01560","AT2G21480","orthologs","Arabidopsis thaliana"
"AT2G47110","AT2G21480","orthologs","Arabidopsis thaliana"
"AT2G23200","AT2G21480","orthologs","Arabidopsis thaliana"
"AT5G37640","AT2G21480","orthologs","Arabidopsis thaliana"
"AT1G23410","AT2G21480","orthologs","Arabidopsis thaliana"
"AT1G70170","AT2G21480","orthologs","Arabidopsis thaliana"
"AT3G62250","AT2G21480","orthologs","Arabidopsis thaliana"
"AT5G03240","AT2G21480","orthologs","Arabidopsis thaliana"
"AT2G39360","AT2G21480","orthologs","Arabidopsis thaliana"
"AT3G45640","AT2G21480","orthologs","Arabidopsis thaliana"
"AT2G46070","AT2G21480","orthologs","Arabidopsis thaliana"
"AT5G39030","AT2G21480","orthologs","Arabidopsis thaliana"
"AT5G38990","AT2G21480","orthologs","Arabidopsis thaliana"
