LR_pair,timepoint,n_qualities,max_quality,min_quality,max_mean_strength,min_mean_strength,max_min_ratio,pvalue,padj,specificity,mean_HZE-Fe,std_HZE-Fe,n_HZE-Fe,mean_UV-B,std_UV-B,n_UV-B,mean_gamma,std_gamma,n_gamma,mean_GCR,std_GCR,n_GCR
AT1G06225->AT2G26180,0.5-2h,3,gamma,UV-B,7.138439112984093,0.08999202099460517,79.32302257565732,0.00011086720473243204,0.002704103917331033,quality-specific,0.0919434776532066,0.00016900124080535475,16,0.08999202099460517,0.0005948048832928713,18.0,7.138439112984093,5.434597428898613,44,,,
AT1G06225->AT3G48890,0.5-2h,3,gamma,UV-B,17.10028667738336,0.13278932927625092,128.77756647003193,0.00011086720473243204,0.002704103917331033,quality-specific,0.1356519082327891,0.000247187500425993,16,0.13278932927625092,0.0008702225220053578,18.0,17.10028667738336,13.045695358716104,44,,,
AT1G06225->AT5G06320,0.5-2h,3,gamma,UV-B,19.96457235557312,0.1388868761827439,143.74700406757103,0.00011086720473243204,0.002704103917331033,quality-specific,0.14188214950154454,0.00025662913829462366,16,0.1388868761827439,0.000909787954182673,18.0,19.96457235557312,15.228426254615243,44,,,
AT1G07230->AT1G55180,0.5-2h,3,gamma,UV-B,194.93833926014028,0.16170192569006836,1205.5412353825375,0.01117080950080255,0.011321109272479356,quality-specific,0.1651524958998795,0.0003028042050767532,8,0.16170192569006836,0.0010578794105486774,9.0,194.93833926014028,148.05946295887273,22,,,
AT1G07230->AT3G15730,0.5-2h,3,gamma,UV-B,267.08590345917105,0.31735023844690813,841.6124240721307,0.01117080950080255,0.011321109272479356,quality-specific,0.3240480008867229,0.0005857427307309175,8,0.31735023844690813,0.0020503961432070945,9.0,267.08590345917105,202.12911078744676,22,,,
AT1G07230->AT4G35790,0.5-2h,3,gamma,UV-B,262.1451936915604,0.2920292149368242,897.6676999534833,0.01117080950080255,0.011321109272479356,quality-specific,0.2982203462457953,0.0005403388525847681,8,0.2920292149368242,0.0018937619835244803,9.0,262.1451936915604,198.39060687931882,22,,,
AT1G07230->AT4G38530,0.5-2h,3,gamma,UV-B,197.08313448787797,0.1847969350433507,1066.4848658969647,0.01117080950080255,0.011321109272479356,quality-specific,0.18875263067055403,0.00034504059090868767,8,0.1847969350433507,0.0012067923613158593,9.0,197.08313448787797,149.64900763121193,22,,,
AT1G07230->AT5G58670,0.5-2h,3,gamma,UV-B,202.21744148837533,0.16762636693074667,1206.358195258862,0.01117080950080255,0.011321109272479356,quality-specific,0.17121683006050625,0.0003132189999456841,8,0.16762636693074667,0.0010975895146753932,9.0,202.21744148837533,153.51322677670694,22,,,
AT1G07880->AT1G30570,0.5-2h,3,gamma,UV-B,157.97571333920308,0.10744291820934422,1470.3222508476513,0.01117080950080255,0.011321109272479356,quality-specific,0.10976568209363957,0.000201704181615691,8,0.10744291820934422,0.000710350906811485,9.0,157.97571333920308,120.3734959566531,22,,,
AT1G07880->AT2G21480,0.5-2h,3,gamma,UV-B,9.545332249115264,0.0686416884879524,139.06027749871868,0.01117080950080255,0.011321109272479356,quality-specific,0.07013671258233982,0.00012913326631211952,8,0.0686416884879524,0.00045614176689812115,9.0,9.545332249115264,7.380428943562597,22,,,
AT1G07880->AT2G23200,0.5-2h,3,gamma,UV-B,140.46336542019696,0.08618637238071204,1629.763053487465,0.01117080950080255,0.011321109272479356,quality-specific,0.08805387572397971,0.00016183945397947561,8,0.08618637238071204,0.0005720052039046605,9.0,140.46336542019696,107.27906871124164,22,,,
AT1G07880->AT2G39360,0.5-2h,3,gamma,UV-B,161.80039389614134,0.1081897308630842,1495.524506858255,0.01117080950080255,0.011321109272479356,quality-specific,0.11051795887143012,0.00020214811678077844,8,0.1081897308630842,0.0007151116877172006,9.0,161.80039389614134,123.22519903874577,22,,,
AT1G07880->AT3G04690,0.5-2h,3,gamma,UV-B,89.28451162149405,0.0709218179221965,1258.914594087845,0.01117080950080255,0.011321109272479356,quality-specific,0.07246851713132124,0.00013338056413775924,8,0.0709218179221965,0.00047094361167958235,9.0,89.28451162149405,68.6376886081445,22,,,
AT1G07880->AT3G46290,0.5-2h,3,gamma,UV-B,169.16982244708518,0.13699218858776435,1234.8866325228912,0.01117080950080255,0.011321109272479356,quality-specific,0.13993384058556163,0.00025576245816780934,8,0.13699218858776435,0.0009015513804873682,9.0,169.16982244708518,128.71014738842297,22,,,
AT1G07880->AT3G51550,0.5-2h,3,gamma,UV-B,199.1220308555007,0.18122891763470222,1098.7321088396338,0.01117080950080255,0.011321109272479356,quality-specific,0.185110535487103,0.0003370516242063884,8,0.18122891763470222,0.0011835373857088244,9.0,199.1220308555007,151.06766448685093,22,,,
AT1G07880->AT4G39110,0.5-2h,3,gamma,UV-B,103.48904484441883,0.06849575020503183,1510.8827122068126,0.01117080950080255,0.011321109272479356,quality-specific,0.06998775069737358,0.00012890672459102797,8,0.06849575020503183,0.0004549637724327311,9.0,103.48904484441883,79.47134222051339,22,,,
AT1G07880->AT5G24010,0.5-2h,3,gamma,UV-B,159.17653679693333,0.10980917985846575,1449.5740429178845,0.01117080950080255,0.011321109272479356,quality-specific,0.11218724971930172,0.00020539739392980646,8,0.10980917985846575,0.0007258435992750229,9.0,159.17653679693333,121.26547828459671,22,,,
AT1G07880->AT5G28680,0.5-2h,3,gamma,UV-B,1.6844588767298332,0.06670504334130602,25.25234663458736,0.01117080950080255,0.011321109272479356,quality-specific,0.06816129275897292,0.00012541556203280423,8,0.06670504334130602,0.0004433998427485014,9.0,1.6844588767298332,1.2451239295454055,22,,,
AT1G07880->AT5G39020,0.5-2h,3,gamma,UV-B,106.23663023221316,0.0789469889463789,1345.670451147535,0.01117080950080255,0.011321109272479356,quality-specific,0.08066393216348852,0.0001483921546337971,8,0.0789469889463789,0.0005236835846415553,9.0,106.23663023221316,81.53137051034042,22,,,
AT1G07880->AT5G39030,0.5-2h,3,gamma,UV-B,103.43382022961458,0.0702252349576068,1472.8867805434181,0.01117080950080255,0.011321109272479356,quality-specific,0.0717505661843971,0.0001323138500556951,8,0.0702252349576068,0.00046636706692423853,9.0,103.43382022961458,79.40457806389598,22,,,
AT1G07880->AT5G54380,0.5-2h,3,gamma,UV-B,189.6993279827129,0.15163170237769547,1251.053209903268,0.01117080950080255,0.011321109272479356,quality-specific,0.15488400294989702,0.00028270775435030004,8,0.15163170237769547,0.0009948209504412329,9.0,189.6993279827129,144.0395333629432,22,,,
AT1G07880->AT5G61350,0.5-2h,3,gamma,UV-B,123.56360470704861,0.07989350299659483,1546.603917371292,0.01117080950080255,0.011321109272479356,quality-specific,0.08160916853805028,0.00015046172142189803,8,0.07989350299659483,0.0005298267045082652,9.0,123.56360470704861,94.57352667945037,22,,,
AT1G09390->AT5G64080,0.5-2h,3,gamma,UV-B,189.69616667071423,0.2349739207680287,807.3073218111995,0.01117080950080255,0.011321109272479356,quality-specific,0.23998391497644986,0.00043319355301024926,8,0.2349739207680287,0.0015296724916183874,9.0,189.69616667071423,144.13217179966466,22,,,
AT1G10210->AT1G30570,0.5-2h,3,gamma,UV-B,217.2481566934942,0.16353985606056792,1328.4110792725357,0.01117080950080255,0.011321109272479356,quality-specific,0.1670682107535877,0.000305589082143255,8,0.16353985606056792,0.0010746842855025585,9.0,217.2481566934942,164.7709621097069,22,,,
AT1G10210->AT2G21480,0.5-2h,3,gamma,UV-B,20.719750673831154,0.10448720114795766,198.2994131931167,0.01117080950080255,0.011321109272479356,quality-specific,0.10675909488991382,0.00019569078047249432,8,0.10448720114795766,0.0006903431981550711,9.0,20.719750673831154,15.992966480440039,22,,,
AT1G10210->AT2G23200,0.5-2h,3,gamma,UV-B,200.52517461326354,0.13118992166010926,1528.5105141901838,0.01117080950080255,0.011321109272479356,quality-specific,0.13402733080555693,0.0002452251423737482,8,0.13118992166010926,0.000865559649479692,9.0,200.52517461326354,152.30139845981245,22,,,
AT1G10210->AT2G39360,0.5-2h,3,gamma,UV-B,220.67750953871885,0.16467638583079414,1340.0677238900917,0.01117080950080255,0.011321109272479356,quality-specific,0.16821299067034684,0.0003062537964344781,8,0.16467638583079414,0.0010818784417995903,9.0,220.67750953871885,167.32877452808248,22,,,
AT1G10210->AT3G04690,0.5-2h,3,gamma,UV-B,142.14377287818704,0.10795761247753038,1316.6628051150349,0.01117080950080255,0.011321109272479356,quality-specific,0.11030798481999807,0.00020212418780800328,8,0.10795761247753038,0.0007127276888575689,9.0,142.14377287818704,108.50787542550873,22,,,
AT1G10210->AT3G46290,0.5-2h,3,gamma,UV-B,227.03191973769998,0.2085063863894593,1088.84875743632,0.01117080950080255,0.011321109272479356,quality-specific,0.21297349088789233,0.0003874093967975501,8,0.2085063863894593,0.0013635646970738269,9.0,227.03191973769998,172.05099504184253,22,,,
AT1G10210->AT3G51550,0.5-2h,3,gamma,UV-B,249.74350557452863,0.2758149054392191,905.475014763349,0.01117080950080255,0.011321109272479356,quality-specific,0.2817067873347179,0.0005103928180507728,8,0.2758149054392191,0.0017892963884630364,9.0,249.74350557452863,189.06228532867985,22,,,
AT1G10210->AT4G39110,0.5-2h,3,gamma,UV-B,160.4060715414513,0.10426507886742081,1538.4448300798492,0.01117080950080255,0.011321109272479356,quality-specific,0.10653238141421986,0.00019534797816778674,8,0.10426507886742081,0.0006885593944768643,9.0,160.4060715414513,122.31395593128426,22,,,
AT1G10210->AT5G24010,0.5-2h,3,gamma,UV-B,218.36520632075496,0.1671408783407556,1306.473966683163,0.01117080950080255,0.011321109272479356,quality-specific,0.1707531700292887,0.00031117543604328564,8,0.1671408783407556,0.0010980982749639674,9.0,218.36520632075496,165.60147476572874,22,,,
AT1G10210->AT5G28680,0.5-2h,3,gamma,UV-B,3.908047058001324,0.10153955811636346,38.48792658249247,0.01117080950080255,0.011321109272479356,quality-specific,0.10375257835635635,0.00019005880769195946,8,0.10153955811636346,0.0006710711484025455,9.0,3.908047058001324,2.9261301372863104,22,,,
AT1G10210->AT5G39020,0.5-2h,3,gamma,UV-B,163.39452313501076,0.12017189564263292,1359.6733434322553,0.01117080950080255,0.011321109272479356,quality-specific,0.12278075219620936,0.00022486070323421528,8,0.12017189564263292,0.0007924857469685481,9.0,163.39452313501076,124.52590493019821,22,,,
AT1G10210->AT5G39030,0.5-2h,3,gamma,UV-B,159.9608417878176,0.10689740092874159,1496.3959871620116,0.01117080950080255,0.011321109272479356,quality-specific,0.10921530491599243,0.00020050990781962639,8,0.10689740092874159,0.0007058064788908669,9.0,159.9608417878176,121.95469114092629,22,,,
AT1G10210->AT5G54380,0.5-2h,3,gamma,UV-B,243.18355894337648,0.23078232663583315,1053.7356239029173,0.01117080950080255,0.011321109272479356,quality-specific,0.23572044407792506,0.0004281832223318256,8,0.23078232663583315,0.0015044150697063098,9.0,243.18355894337648,184.15255964256588,22,,,
AT1G10210->AT5G61350,0.5-2h,3,gamma,UV-B,182.78613659449113,0.12161247926820333,1503.0212170198079,0.01117080950080255,0.011321109272479356,quality-specific,0.12421932387492803,0.0002279971110514613,8,0.12161247926820333,0.0008017738536408234,9.0,182.78613659449113,139.03115484996184,22,,,
AT1G11080->AT1G09790,0.5-2h,3,gamma,UV-B,32.805636340262566,0.11629023685690086,282.1013803646391,0.01117080950080255,0.011321109272479356,quality-specific,0.11884760221665577,0.00021746258800425913,8,0.11629023685690086,0.0007651037464744877,9.0,32.805636340262566,25.215156921148967,22,,,
AT1G11080->AT3G16490,0.5-2h,3,gamma,UV-B,156.49114586231923,0.11821671357698721,1323.7649832010113,0.01117080950080255,0.011321109272479356,quality-specific,0.12082110426748705,0.00022123302924017177,8,0.11821671357698721,0.0007797883926503757,9.0,156.49114586231923,119.34331596146828,22,,,
AT1G11545->AT4G12730,0.5-2h,3,gamma,UV-B,254.35484682306944,0.3835388770478755,663.1787858922041,0.01117080950080255,0.011321109272479356,quality-specific,0.39148630426238923,0.0007053307626316942,8,0.3835388770478755,0.0024640633916011008,9.0,254.35484682306944,192.43323190382512,22,,,
AT1G11580->AT3G54920,0.5-2h,3,gamma,UV-B,264.074526957797,0.3503771067833823,753.6865903772042,0.01117080950080255,0.011321109272479356,quality-specific,0.3577871466826217,0.000646054613840276,8,0.3503771067833823,0.0022591215281768037,9.0,264.074526957797,199.79430993982615,22,,,
AT1G11590->AT3G54920,0.5-2h,3,gamma,UV-B,15.785565524196311,0.13462048690848136,117.25975656979881,0.01117080950080255,0.011321109272479356,quality-specific,0.1375241080573071,0.0002513562913404806,8,0.13462048690848136,0.0008831304770557894,9.0,15.785565524196311,12.018656077366217,22,,,
AT1G12040->AT1G70460,0.5-2h,3,gamma,UV-B,216.2038173582332,0.10703289441497849,2019.9754340939978,0.01117080950080255,0.011321109272479356,quality-specific,0.10929434062315758,0.00020157273721978515,8,0.10703289441497849,0.0007079155790106773,9.0,216.2038173582332,164.02178781358592,22,,,
AT1G12040->AT2G20520,0.5-2h,3,gamma,UV-B,210.81840362998875,0.09399337587578388,2242.907031114554,0.0167092276690225,0.01677472836549064,quality-specific,0.09595474534090104,0.00017777774054828562,8,0.09399337587578388,0.0006254252839021672,9.0,210.81840362998875,159.99905820666416,22,,,
AT1G12040->AT4G34580,0.5-2h,3,gamma,UV-B,231.06987060495265,0.1054620104343087,2191.024707886485,0.01117080950080255,0.011321109272479356,quality-specific,0.10768032177433193,0.0001990203770075498,8,0.1054620104343087,0.0006980328149060807,9.0,231.06987060495265,175.14289835662723,22,,,
AT1G12040->AT4G40090,0.5-2h,3,gamma,UV-B,230.0818351193402,0.121899502627689,1887.4714839654973,0.013695170548758774,0.013862976986312737,quality-specific,0.12443773190918989,0.0002297791803927642,8,0.121899502627689,0.0008054124246684322,9.0,230.0818351193402,174.39625851081843,22,,,
AT1G12040->AT5G49270,0.5-2h,3,gamma,UV-B,219.31856945901333,0.13217870789000247,1659.2579316294089,0.01117080950080255,0.011321109272479356,quality-specific,0.13497103184645431,0.0002479346214248867,8,0.13217870789000247,0.0008716056812192888,9.0,219.31856945901333,166.33117834303263,22,,,
AT1G12560->AT1G70460,0.5-2h,3,gamma,UV-B,193.22617014189245,0.1543200266972939,1252.1133794313996,0.01117080950080255,0.011321109272479356,quality-specific,0.15755984813989465,0.0002894293252570712,8,0.1543200266972939,0.0010152658485552554,9.0,193.22617014189245,146.80259892234832,22,,,
AT1G12560->AT2G26420,0.5-2h,3,gamma,UV-B,151.84740299450885,0.11372414319555572,1335.225737716905,0.01117080950080255,0.011321109272479356,quality-specific,0.11614206561069473,0.00021345801307631637,8,0.11372414319555572,0.0007502824172163996,9.0,151.84740299450885,115.82558885829546,22,,,
AT1G12560->AT2G41970,0.5-2h,3,gamma,UV-B,177.67657045233662,0.16226637665337462,1094.9684963501743,0.01117080950080255,0.011321109272479356,quality-specific,0.16567660733078887,0.0003041160694100418,8,0.16226637665337462,0.001066028124663309,9.0,177.67657045233662,135.16643516937796,22,,,
AT1G12560->AT3G60280,0.5-2h,3,gamma,UV-B,160.7113787198264,0.13047734298008815,1231.71866508925,0.01117080950080255,0.011321109272479356,quality-specific,0.13322035273195879,0.00024536020161037805,8,0.13047734298008815,0.0008596817750890401,9.0,160.7113787198264,122.42421357071865,22,,,
AT1G12560->AT4G34580,0.5-2h,3,gamma,UV-B,209.6382078851664,0.15205547908182948,1378.6955205497623,0.01117080950080255,0.011321109272479356,quality-specific,0.15523346173697733,0.0002857681959373402,8,0.15205547908182948,0.0010011084307668136,9.0,209.6382078851664,159.0655865240628,22,,,
AT1G12560->AT4G40090,0.5-2h,3,gamma,UV-B,208.6887048854239,0.1757508845447246,1187.4119747734037,0.013695170548758774,0.013862976986312737,quality-specific,0.17938645803869868,0.0003299029792605552,8,0.1757508845447246,0.0011549656399443922,9.0,208.6887048854239,158.33987908975374,22,,,
AT1G12560->AT5G44610,0.5-2h,3,gamma,UV-B,222.2366867014906,0.23768825447835507,934.9922956404581,0.01117080950080255,0.011321109272479356,quality-specific,0.2426929585975571,0.0004427034056423859,8,0.23768825447835507,0.0015476402015910812,9.0,222.2366867014906,168.42430221647132,22,,,
AT1G12560->AT5G49270,0.5-2h,3,gamma,UV-B,196.56191622477544,0.1905682273125034,1031.4516695505768,0.01117080950080255,0.011321109272479356,quality-specific,0.1945677478025617,0.00035594655069233656,8,0.1905682273125034,0.001249776857216889,9.0,196.56191622477544,149.2726031922502,22,,,
AT1G13230->AT1G16130,0.5-2h,3,gamma,UV-B,82.42209854626519,0.07508004557739478,1097.7896711757053,0.01117080950080255,0.011321109272479356,quality-specific,0.07672262332507637,0.0001410385347148814,8,0.07508004557739478,0.0004974278221784898,9.0,82.42209854626519,63.33871638317263,22,,,
AT1G13230->AT1G16150,0.5-2h,3,gamma,UV-B,56.554292295298175,0.08032767093964042,704.0449652498207,0.01117080950080255,0.011321109272479356,quality-specific,0.08209848912774463,0.00015054163866141127,8,0.08032767093964042,0.0005321812642273656,9.0,56.554292295298175,43.66034054551262,22,,,
AT1G13230->AT1G16160,0.5-2h,3,gamma,UV-B,34.14280812923686,0.06460957667955516,528.4481014103424,0.01117080950080255,0.011321109272479356,quality-specific,0.06602874877234476,0.00012156724469345647,8,0.06460957667955516,0.0004289127402029186,9.0,34.14280812923686,26.46440232806555,22,,,
AT1G13230->AT1G16260,0.5-2h,3,gamma,UV-B,66.44510644983072,0.10345645466244249,642.2519181294939,0.01117080950080255,0.011321109272479356,quality-specific,0.10566812150691278,0.00019552132195059982,8,0.10345645466244249,0.0006801637903705311,9.0,66.44510644983072,51.162030683641056,22,,,
AT1G13230->AT1G17910,0.5-2h,3,gamma,UV-B,0.3695236986956428,0.06168148190206178,5.99083691410616,0.01117080950080255,0.011321109272479356,quality-specific,0.06303272309971986,0.00011629683002900556,8,0.06168148190206178,0.00040944591411609075,9.0,0.3695236986956428,0.2357742292350113,22,,,
AT1G13230->AT1G19390,0.5-2h,3,gamma,UV-B,7.994441216147913,0.05863011572742232,136.35383653880072,0.01117080950080255,0.011321109272479356,quality-specific,0.05991739915875559,0.00011040408544869507,8,0.05863011572742232,0.00038978613708170676,9.0,7.994441216147913,6.165256183743107,22,,,
AT1G13230->AT1G21210,0.5-2h,3,gamma,UV-B,36.96363521450553,0.058026009594498995,637.0183900774347,0.01117080950080255,0.011321109272479356,quality-specific,0.05929998578676596,0.00010923248689098605,8,0.058026009594498995,0.00038588892415655535,9.0,36.96363521450553,28.640679258167182,22,,,
AT1G13230->AT1G21230,0.5-2h,3,gamma,UV-B,3.050088099841719,0.05590833890520256,54.555155090789015,0.01117080950080255,0.011321109272479356,quality-specific,0.057135923504348124,0.00010531356356419717,8,0.05590833890520256,0.0003718033630814114,9.0,3.050088099841719,2.2978765616871843,22,,,
