Quality,Time,LR_pair,SignalStrength,n_samples,platform
HZE-Fe,6-12h,AT5G07230->AT3G13220,0.06428888741465731,8,microarray
HZE-Fe,6-12h,AT5G07230->AT3G23870,0.07962135986558364,8,microarray
HZE-Fe,6-12h,AT5G07230->AT5G40260,0.06996183755396683,8,microarray
HZE-Fe,6-12h,AT5G07830->AT1G24140,0.15143834339189766,8,microarray
HZE-Fe,6-12h,AT5G07830->AT2G45040,0.15738840034733004,8,microarray
HZE-Fe,6-12h,AT5G07830->AT1G59970,0.20975646248423194,8,microarray
HZE-Fe,6-12h,AT5G07830->AT1G70170,0.2223718749307343,8,microarray
HZE-Fe,6-12h,AT5G07830->AT4G16640,0.15006856347011638,8,microarray
HZE-Fe,6-12h,AT5G08370->AT3G09840,0.3742227027357632,8,microarray
HZE-Fe,6-12h,AT5G08370->AT1G65590,0.2251411564591106,8,microarray
HZE-Fe,6-12h,AT5G08370->AT1G05590,0.17921113139546724,8,microarray
HZE-Fe,6-12h,AT5G08380->AT3G09840,0.336513495566808,8,microarray
HZE-Fe,6-12h,AT5G08380->AT1G65590,0.20244423091652625,8,microarray
HZE-Fe,6-12h,AT5G08380->AT1G05590,0.1611420005654295,8,microarray
HZE-Fe,6-12h,AT5G08380->AT4G25830,0.2501544610298238,8,microarray
HZE-Fe,6-12h,AT5G09520->AT2G48130,0.27297257264204366,8,microarray
HZE-Fe,6-12h,AT5G09520->AT3G22600,0.3312300739549034,8,microarray
HZE-Fe,6-12h,AT5G09520->AT4G14815,0.1433610048785648,8,microarray
HZE-Fe,6-12h,AT5G09520->AT5G13900,0.2108295948198946,8,microarray
HZE-Fe,6-12h,AT5G09530->AT2G48130,0.3952834118341835,8,microarray
HZE-Fe,6-12h,AT5G09530->AT3G22600,0.4796022040769743,8,microarray
HZE-Fe,6-12h,AT5G09530->AT4G14815,0.20763747846481337,8,microarray
HZE-Fe,6-12h,AT5G09530->AT2G04780,0.44662380844992283,8,microarray
HZE-Fe,6-12h,AT5G09530->AT4G09030,0.37593492813541673,8,microarray
HZE-Fe,6-12h,AT5G09530->AT3G22620,0.46548771979666764,8,microarray
HZE-Fe,6-12h,AT5G09640->AT1G44120,0.061956114767837286,8,microarray
HZE-Fe,6-12h,AT5G09640->AT1G77460,0.10851300235701589,8,microarray
HZE-Fe,6-12h,AT5G10560->AT5G09870,0.32985135847049807,8,microarray
HZE-Fe,6-12h,AT5G10760->AT5G10380,0.09900391199087233,8,microarray
HZE-Fe,6-12h,AT5G10760->AT1G21250,0.06920460709847276,8,microarray
HZE-Fe,6-12h,AT5G10760->AT5G54610,0.06184028006787839,8,microarray
HZE-Fe,6-12h,AT5G10760->AT1G35710,0.07002270041519389,8,microarray
HZE-Fe,6-12h,AT5G10760->AT4G04490,0.059298559285876476,8,microarray
HZE-Fe,6-12h,AT5G10760->AT4G11890,0.07111106533677679,8,microarray
HZE-Fe,6-12h,AT5G10760->AT2G32680,0.0698834084018241,8,microarray
HZE-Fe,6-12h,AT5G11920->AT5G58090,0.22976846017877958,8,microarray
HZE-Fe,6-12h,AT5G11920->AT4G31140,0.21923208797197874,8,microarray
HZE-Fe,6-12h,AT5G11920->AT1G66250,0.17168497999286575,8,microarray
HZE-Fe,6-12h,AT5G11920->AT1G11820,0.239931948494955,8,microarray
HZE-Fe,6-12h,AT5G11920->AT2G01630,0.1430055921273536,8,microarray
HZE-Fe,6-12h,AT5G11920->AT3G13560,0.19466479500404618,8,microarray
HZE-Fe,6-12h,AT5G12370->AT2G31680,0.2526017313361902,8,microarray
HZE-Fe,6-12h,AT5G12370->AT3G53610,0.30844402442236374,8,microarray
HZE-Fe,6-12h,AT5G12370->AT4G35020,0.3027542124295935,8,microarray
HZE-Fe,6-12h,AT5G12370->AT4G19640,0.38277657426860723,8,microarray
HZE-Fe,6-12h,AT5G12370->AT3G11820,0.29265930193794876,8,microarray
HZE-Fe,6-12h,AT5G12370->AT2G38120,0.3605131395000941,8,microarray
HZE-Fe,6-12h,AT5G12370->AT3G09900,0.2968845654137839,8,microarray
HZE-Fe,6-12h,AT5G12370->AT3G54840,0.33142734473645463,8,microarray
HZE-Fe,6-12h,AT5G12370->AT5G03520,0.3507408020857932,8,microarray
HZE-Fe,6-12h,AT5G12370->AT1G16920,0.3439791056639566,8,microarray
HZE-Fe,6-12h,AT5G12370->AT1G17140,0.23274158107446896,8,microarray
HZE-Fe,6-12h,AT5G12370->AT3G46060,0.3242499018077494,8,microarray
HZE-Fe,6-12h,AT5G12990->AT3G55950,0.09024755781626367,8,microarray
HZE-Fe,6-12h,AT5G12990->AT1G65380,0.09311684494722372,8,microarray
HZE-Fe,6-12h,AT5G12990->AT1G75820,0.13595131474036215,8,microarray
HZE-Fe,6-12h,AT5G12990->AT5G61480,0.10821932188241568,8,microarray
HZE-Fe,6-12h,AT5G12990->AT3G59420,0.09219557217961188,8,microarray
HZE-Fe,6-12h,AT5G12990->AT3G02130,0.12091393524940827,8,microarray
HZE-Fe,6-12h,AT5G12990->AT5G13290,0.10268562474308747,8,microarray
HZE-Fe,6-12h,AT5G14450->AT5G64080,0.23616554886703792,8,microarray
HZE-Fe,6-12h,AT5G15180->AT1G63430,0.18848224952086567,8,microarray
HZE-Fe,6-12h,AT5G15180->AT2G42960,0.13645885762087492,8,microarray
HZE-Fe,6-12h,AT5G17820->AT4G40090,0.260983714185098,8,microarray
HZE-Fe,6-12h,AT5G19730->AT3G54920,0.2339019918688833,8,microarray
HZE-Fe,6-12h,AT5G19890->AT2G25680,0.09377277127359063,8,microarray
HZE-Fe,6-12h,AT5G21100->AT1G70530,0.2723176075387985,8,microarray
HZE-Fe,6-12h,AT5G22410->AT4G40090,0.1541386679210442,8,microarray
HZE-Fe,6-12h,AT5G22410->AT5G49270,0.16722013677280156,8,microarray
HZE-Fe,6-12h,AT5G22410->AT2G20520,0.11883511573059514,8,microarray
HZE-Fe,6-12h,AT5G22960->AT4G18780,0.11032911547861396,8,microarray
HZE-Fe,6-12h,AT5G22960->AT5G44030,0.11873550680486752,8,microarray
HZE-Fe,6-12h,AT5G22980->AT4G18780,0.1419757414391205,8,microarray
HZE-Fe,6-12h,AT5G22980->AT5G44030,0.15279216066846446,8,microarray
HZE-Fe,6-12h,AT5G23210->AT1G08230,0.24241847838851566,8,microarray
HZE-Fe,6-12h,AT5G23870->AT1G18280,0.11050424810198309,8,microarray
HZE-Fe,6-12h,AT5G24090->AT3G02210,0.18644171476511873,8,microarray
HZE-Fe,6-12h,AT5G24090->AT1G65590,0.2016722617857263,8,microarray
HZE-Fe,6-12h,AT5G24090->AT1G05590,0.16052740870536725,8,microarray
HZE-Fe,6-12h,AT5G34940->AT1G24140,0.16268148327734355,8,microarray
HZE-Fe,6-12h,AT5G34940->AT1G70170,0.23887708340617125,8,microarray
HZE-Fe,6-12h,AT5G34940->AT2G45040,0.16907304045350285,8,microarray
HZE-Fe,6-12h,AT5G34940->AT4G16640,0.16121006618086614,8,microarray
HZE-Fe,6-12h,AT5G34940->AT1G59970,0.22532601819416537,8,microarray
HZE-Fe,6-12h,AT5G37180->AT1G06490,0.10500926976895494,8,microarray
HZE-Fe,6-12h,AT5G37180->AT1G09960,0.1431118449341897,8,microarray
HZE-Fe,6-12h,AT5G38440->AT5G10530,0.06349180109306347,8,microarray
HZE-Fe,6-12h,AT5G39130->AT5G42100,0.132074376982261,8,microarray
HZE-Fe,6-12h,AT5G39580->AT4G38830,0.12389527154344286,8,microarray
HZE-Fe,6-12h,AT5G39580->AT2G35980,0.1571060619278959,8,microarray
HZE-Fe,6-12h,AT5G42180->AT2G36100,0.36629385846547996,8,microarray
HZE-Fe,6-12h,AT5G44360->AT5G10770,0.09820067272569918,8,microarray
HZE-Fe,6-12h,AT5G44360->AT5G64440,0.12781030590865847,8,microarray
HZE-Fe,6-12h,AT5G44380->AT5G64440,0.3455183256599732,8,microarray
HZE-Fe,6-12h,AT5G44390->AT5G64440,0.14680928842446422,8,microarray
HZE-Fe,6-12h,AT5G44400->AT5G64440,0.215703647850178,8,microarray
HZE-Fe,6-12h,AT5G45280->AT1G18280,0.196067231828443,8,microarray
HZE-Fe,6-12h,AT5G45670->AT1G29510,0.24725096115828352,8,microarray
HZE-Fe,6-12h,AT5G45670->AT1G18280,0.1681570597937243,8,microarray
HZE-Fe,6-12h,AT5G45950->AT1G55260,0.38879668565626846,8,microarray
HZE-Fe,6-12h,AT5G48540->AT4G19370,0.1655853632469393,8,microarray
HZE-Fe,6-12h,AT5G48540->AT1G07560,0.18601543153915945,8,microarray
HZE-Fe,6-12h,AT5G48540->AT1G51800,0.1805197597582917,8,microarray
HZE-Fe,6-12h,AT5G49180->AT3G54920,0.14331120897041294,8,microarray
HZE-Fe,6-12h,AT5G49360->AT5G21170,0.46232483321117834,8,microarray
HZE-Fe,6-12h,AT5G49680->AT2G23130,0.14039206370220392,8,microarray
HZE-Fe,6-12h,AT5G51490->AT3G54920,0.19034071105650247,8,microarray
HZE-Fe,6-12h,AT5G51500->AT3G54920,0.22497685220191768,8,microarray
HZE-Fe,6-12h,AT5G51890->AT1G20850,0.38428010365219895,8,microarray
HZE-Fe,6-12h,AT5G53470->AT3G60720,0.17139258391084827,8,microarray
HZE-Fe,6-12h,AT5G53470->AT3G15730,0.32447192505206,8,microarray
HZE-Fe,6-12h,AT5G53470->AT1G53910,0.2963902021233964,8,microarray
HZE-Fe,6-12h,AT5G55590->AT3G54920,0.17410999873970612,8,microarray
HZE-Fe,6-12h,AT5G56320->AT3G20190,0.08917114412001809,8,microarray
HZE-Fe,6-12h,AT5G56870->AT5G21170,0.44396924296572193,8,microarray
HZE-Fe,6-12h,AT5G57530->AT5G49270,0.16794695246823815,8,microarray
HZE-Fe,6-12h,AT5G57530->AT4G40090,0.15480865423860274,8,microarray
HZE-Fe,6-12h,AT5G57530->AT2G20520,0.11935170896341046,8,microarray
HZE-Fe,6-12h,AT5G57540->AT5G49270,0.15826048433667245,8,microarray
HZE-Fe,6-12h,AT5G57540->AT2G20520,0.11246694076570501,8,microarray
HZE-Fe,6-12h,AT5G58480->AT2G35980,0.18027819450477572,8,microarray
HZE-Fe,6-12h,AT5G58480->AT4G26540,0.18529325633380786,8,microarray
HZE-Fe,6-12h,AT5G58650->AT5G53890,0.20639308467412093,8,microarray
HZE-Fe,6-12h,AT5G58650->AT1G72300,0.261387799821467,8,microarray
HZE-Fe,6-12h,AT5G58650->AT2G02220,0.2294576398647227,8,microarray
HZE-Fe,6-12h,AT5G59090->AT1G61590,0.291503264798227,8,microarray
HZE-Fe,6-12h,AT5G59090->AT2G32270,0.29704835211510083,8,microarray
HZE-Fe,6-12h,AT5G59090->AT3G22600,0.42305077321502865,8,microarray
HZE-Fe,6-12h,AT5G59305->AT5G61480,0.11053512236829818,8,microarray
HZE-Fe,6-12h,AT5G60020->AT5G15630,0.18975696147929944,8,microarray
HZE-Fe,6-12h,AT5G60020->AT4G18780,0.20173844077588346,8,microarray
HZE-Fe,6-12h,AT5G60020->AT5G44030,0.2171045334185921,8,microarray
HZE-Fe,6-12h,AT5G60020->AT5G03170,0.23693837400659995,8,microarray
HZE-Fe,6-12h,AT5G60020->AT5G17420,0.20638389087619446,8,microarray
HZE-Fe,6-12h,AT5G60640->AT3G63080,0.34547813352232515,8,microarray
HZE-Fe,6-12h,AT5G61250->AT1G24140,0.11519741790970935,8,microarray
HZE-Fe,6-12h,AT5G61250->AT2G45040,0.11972412657416949,8,microarray
HZE-Fe,6-12h,AT5G61250->AT1G59970,0.15956687287482296,8,microarray
HZE-Fe,6-12h,AT5G61250->AT1G70170,0.16916545659866944,8,microarray
HZE-Fe,6-12h,AT5G61250->AT4G16640,0.1141553068057581,8,microarray
HZE-Fe,6-12h,AT5G63800->AT5G09870,0.3174770657459428,8,microarray
HZE-Fe,6-12h,AT5G63800->AT2G35620,0.25192126657562997,8,microarray
HZE-Fe,6-12h,AT5G64720->AT1G31820,0.09391266302030635,8,microarray
HZE-Fe,6-12h,AT5G65730->AT1G11820,0.4214626673646976,8,microarray
HZE-Fe,6-12h,AT5G65870->AT5G53890,0.14567246110370602,8,microarray
HZE-Fe,6-12h,AT5G65870->AT2G02220,0.16195519818768367,8,microarray
HZE-Fe,6-12h,AT5G66815->AT5G49660,0.14381782408846433,8,microarray
HZE-Fe,6-12h,AT5G66815->AT1G72180,0.15271958966875393,8,microarray
HZE-Fe,6-12h,AT5G67070->AT1G55910,0.3174519641412824,8,microarray
HZE-Fe,6-12h,AT5G67400->AT4G40090,0.20494800790222797,8,microarray
HZE-Fe,6-12h,AT5G67400->AT1G70460,0.1800297715642626,8,microarray
HZE-Fe,6-12h,AT5G67400->AT3G60280,0.15221022924269667,8,microarray
HZE-Fe,6-12h,AT5G67400->AT4G34580,0.17735876545670026,8,microarray
HZE-Fe,6-12h,AT5G67400->AT2G20520,0.15801341167739189,8,microarray
HZE-Fe,6-12h,AT5G67400->AT4G29180,0.19106950754187518,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G07550,0.14230405540111435,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G12460,0.2472885425903015,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G28960,0.2005921123376147,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G31250,0.2462672718746983,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G16900,0.15933534336969377,8,microarray
HZE-Fe,6-12h,AT1G69970->AT5G59650,0.08836629118015658,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G65710,0.2631004975346114,8,microarray
HZE-Fe,6-12h,AT4G22212->AT4G35580,0.27717220992550284,8,microarray
HZE-Fe,6-12h,AT1G75880->AT4G35580,0.13965882167055954,8,microarray
HZE-Fe,6-12h,AT5G67210->AT4G35580,0.15314488890924724,8,microarray
HZE-Fe,6-12h,AT5G44420->AT4G35580,0.1406567369066512,8,microarray
HZE-Fe,6-12h,AT1G16950->AT4G35580,0.1218116830774259,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G23200,0.1829280313883095,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G41820,0.24678619055298845,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G37220,0.26179980559787736,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G19130,0.267295085037639,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G61370,0.23688232041971002,8,microarray
HZE-Fe,6-12h,AT1G69970->AT2G26180,0.11458086371731932,8,microarray
HZE-Fe,6-12h,AT1G06225->AT2G26180,0.09025861093396803,8,microarray
HZE-Fe,6-12h,AT3G22060->AT2G26180,0.18250456370301327,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G53130,0.30916974481722936,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G23980,0.2752005014884248,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G34460,0.3382904960607234,8,microarray
HZE-Fe,6-12h,AT1G06225->AT1G31812,0.18878929029447317,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G23210,0.14730485397863763,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G12480,0.23347425459933807,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G77380,0.20130592576174655,8,microarray
HZE-Fe,6-12h,AT2G05380->AT1G21250,0.21356709832048418,8,microarray
HZE-Fe,6-12h,AT3G14210->AT4G26090,0.20116615696213086,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G44100,0.28642029942493197,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G23270,0.274176128546761,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G49760,0.32595200498308574,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G69850,0.27788155986212504,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G23220,0.15373610831389806,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G10850,0.1539033803644959,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G57940,0.32260146327046935,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G79670,0.2552643503951532,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G23450,0.3018675262887762,8,microarray
HZE-Fe,6-12h,AT2G45220->AT5G08080,0.3325147549480528,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G70300,0.32898563406612213,8,microarray
HZE-Fe,6-12h,AT2G01880->AT5G67130,0.1843917258974755,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G05170,0.4183366574867733,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G12420,0.31851616645154085,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G48380,0.34125376929524687,8,microarray
HZE-Fe,6-12h,AT2G01890->AT4G23640,0.3021168595760932,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G24010,0.23308058891441302,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G16590,0.3455623062254559,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G59700,0.2011751636667661,8,microarray
HZE-Fe,6-12h,AT1G69970->AT5G06320,0.17686033242926483,8,microarray
HZE-Fe,6-12h,AT1G06225->AT5G06320,0.1393241710856335,8,microarray
HZE-Fe,6-12h,AT3G50220->AT5G06320,0.1852655932688752,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G17690,0.17027620720456144,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G20190,0.15156456970770424,8,microarray
HZE-Fe,6-12h,AT2G05520->AT1G21230,0.1923748335295628,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G24400,0.19453693611085754,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G49770,0.16957158360620217,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G10530,0.16018265008962115,8,microarray
HZE-Fe,6-12h,AT1G14700->AT5G01540,0.1791159844368474,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G45430,0.1986651359982976,8,microarray
HZE-Fe,6-12h,AT1G06225->AT3G48890,0.13319022336386446,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G49190,0.21786413173617397,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G02880,0.3777945255994002,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G18880,0.3451104940229219,8,microarray
HZE-Fe,6-12h,AT1G14700->AT3G05360,0.18160655732630626,8,microarray
HZE-Fe,6-12h,AT1G14700->AT4G20390,0.34161300372256764,8,microarray
HZE-Fe,6-12h,AT1G14700->AT1G61610,0.1419667862078025,8,microarray
HZE-Fe,6-12h,AT1G05260->AT2G01950,0.2674921927323911,8,microarray
HZE-Fe,6-12h,AT5G15230->AT2G01950,0.36920218814662525,8,microarray
HZE-Fe,6-12h,AT2G28100->AT2G01950,0.18414440174500885,8,microarray
HZE-Fe,6-12h,AT5G14920->AT2G01950,0.2745005183799498,8,microarray
HZE-Fe,6-12h,AT3G14220->AT2G01950,0.29183852782195896,8,microarray
HZE-Fe,6-12h,AT1G13750->AT2G01950,0.16119466675235827,8,microarray
HZE-Fe,6-12h,AT4G21960->AT2G01950,0.37805286536114663,8,microarray
HZE-Fe,6-12h,AT4G36360->AT2G01950,0.30365084224392747,8,microarray
HZE-Fe,6-12h,AT3G13750->AT2G01950,0.35354072959649796,8,microarray
HZE-Fe,6-12h,AT4G28250->AT3G11820,0.26847852723121846,8,microarray
HZE-Fe,6-12h,AT1G14700->AT2G39060,0.14708289999552537,8,microarray
HZE-Fe,6-12h,AT2G03670->AT4G34460,0.22566420039856702,8,microarray
HZE-Fe,6-12h,AT5G03260->AT4G01010,0.16304619354465544,8,microarray
HZE-Fe,6-12h,AT5G04200->AT3G09840,0.2875778178267654,8,microarray
HZE-Fe,6-12h,AT5G04200->AT1G04750,0.24844680197879898,8,microarray
HZE-Fe,6-12h,AT5G04200->AT2G18960,0.2975407393419007,8,microarray
HZE-Fe,6-12h,AT5G04200->AT3G61260,0.27165844527695626,8,microarray
HZE-Fe,6-12h,AT3G13790->AT4G34460,0.38390042081020986,8,microarray
HZE-Fe,6-12h,AT5G64120->AT3G26090,0.24859740079019493,8,microarray
HZE-Fe,6-12h,AT5G57560->AT3G26090,0.2898167589527227,8,microarray
HZE-Fe,6-12h,AT5G51890->AT3G26090,0.2462814238812796,8,microarray
HZE-Fe,6-12h,AT5G14180->AT3G26090,0.12259959185691752,8,microarray
HZE-Fe,6-12h,AT4G08950->AT3G26090,0.28298719537452094,8,microarray
HZE-Fe,6-12h,AT4G08770->AT3G26090,0.18415907069346854,8,microarray
HZE-Fe,6-12h,AT3G14210->AT3G26090,0.23958761429779363,8,microarray
HZE-Fe,6-12h,AT3G01610->AT3G26090,0.15941626096962147,8,microarray
HZE-Fe,6-12h,AT1G78670->AT3G26090,0.24305907682699582,8,microarray
HZE-Fe,6-12h,AT2G06850->AT2G26300,0.41084811473062066,8,microarray
HZE-Fe,6-12h,AT1G69970->AT5G16590,0.1724192052651829,8,microarray
HZE-Fe,6-12h,AT4G28780->AT5G43980,0.17504834614289738,8,microarray
HZE-Fe,6-12h,AT5G49360->AT5G43980,0.2593328668336881,8,microarray
HZE-Fe,6-12h,AT5G07530->AT3G21630,0.1653634159239223,8,microarray
HZE-Fe,6-12h,AT5G48485->AT3G21630,0.335040842011587,8,microarray
HZE-Fe,6-12h,AT3G10380->AT2G45960,0.4930682572920574,8,microarray
HZE-Fe,6-12h,AT4G02350->AT2G45960,0.43815694932810173,8,microarray
HZE-Fe,6-12h,AT4G12420->AT2G45960,0.6269375203057337,8,microarray
HZE-Fe,6-12h,AT5G12370->AT2G45960,0.4596941783095898,8,microarray
HZE-Fe,6-12h,AT3G10380->AT3G53420,0.4981677234491805,8,microarray
HZE-Fe,6-12h,AT4G12420->AT3G53420,0.6334185519093896,8,microarray
HZE-Fe,6-12h,AT5G17820->AT3G53420,0.5331401776495465,8,microarray
HZE-Fe,6-12h,AT3G12490->AT1G02680,0.28242112066415714,8,microarray
HZE-Fe,6-12h,AT5G20340->AT1G04750,0.1711521736097283,8,microarray
HZE-Fe,6-12h,AT5G63140->AT1G07430,0.12604555772000708,8,microarray
HZE-Fe,6-12h,AT4G13090->AT1G15520,0.08319383531871116,8,microarray
HZE-Fe,6-12h,AT5G20340->AT1G27320,0.14794034591675653,8,microarray
HZE-Fe,6-12h,AT4G29360->AT1G32090,0.17056540051699637,8,microarray
HZE-Fe,6-12h,AT5G20340->AT1G35350,0.1262057877329792,8,microarray
HZE-Fe,6-12h,AT5G24090->AT1G35350,0.2135866980510462,8,microarray
HZE-Fe,6-12h,AT2G14620->AT1G04750,0.18154415623432735,8,microarray
HZE-Fe,6-12h,AT2G15230->AT1G04750,0.3655494787874851,8,microarray
HZE-Fe,6-12h,AT5G24090->AT2G32670,0.13502474580355311,8,microarray
HZE-Fe,6-12h,AT5G14180->AT2G45960,0.25099769098753344,8,microarray
HZE-Fe,6-12h,AT5G24090->AT3G13900,0.13672447189535522,8,microarray
HZE-Fe,6-12h,AT3G23730->AT2G13680,0.1704025382092099,8,microarray
HZE-Fe,6-12h,AT4G29360->AT3G45780,0.2369373959170554,8,microarray
HZE-Fe,6-12h,AT5G20340->AT4G04340,0.1659218507091539,8,microarray
HZE-Fe,6-12h,AT5G14180->AT4G36490,0.0789117337295557,8,microarray
HZE-Fe,6-12h,AT4G39640->AT3G54820,0.23699247650065716,8,microarray
HZE-Fe,6-12h,AT5G14180->AT2G32670,0.09058687684943252,8,microarray
HZE-Fe,6-12h,AT5G14180->AT3G47960,0.1499675409805411,8,microarray
HZE-Fe,6-12h,AT5G20340->AT1G47830,0.148975077249408,8,microarray
HZE-Fe,6-12h,AT5G24090->AT2G26300,0.2248375073654309,8,microarray
HZE-Fe,6-12h,AT5G24090->AT4G34460,0.2606620971511796,8,microarray
HZE-Fe,6-12h,AT3G19020->AT2G38940,0.06330074449224218,8,microarray
HZE-Fe,6-12h,AT2G06850->AT2G46710,0.4581856660878359,8,microarray
HZE-Fe,6-12h,AT2G06850->AT2G47160,0.3706570210924829,8,microarray
HZE-Fe,6-12h,AT2G06850->AT4G19640,0.5689393342082583,8,microarray
HZE-Fe,6-12h,AT2G15230->AT2G46710,0.31651168506065275,8,microarray
HZE-Fe,6-12h,AT3G12490->AT5G26340,0.32650524212961274,8,microarray
HZE-Fe,6-12h,AT3G57240->AT5G47510,0.06620340804587921,8,microarray
HZE-Fe,6-12h,AT3G12490->AT4G36750,0.33165112710031813,8,microarray
HZE-Fe,6-12h,AT4G39640->AT5G26340,0.28034341465067497,8,microarray
HZE-Fe,6-12h,AT2G14610->AT5G01410,0.22679673883684712,8,microarray
HZE-Fe,6-12h,AT5G24090->AT5G26340,0.23245714899028325,8,microarray
HZE-Fe,6-12h,AT1G78580->AT3G54840,0.26555303504254146,8,microarray
HZE-Fe,6-12h,AT3G53230->AT5G01410,0.354819947982838,8,microarray
HZE-Fe,6-12h,AT5G03340->AT5G01410,0.31402063594531504,8,microarray
HZE-Fe,6-12h,AT2G28950->AT1G47830,0.36589889684565335,8,microarray
HZE-Fe,6-12h,AT1G53940->AT5G06970,0.1637945948000848,8,microarray
HZE-Fe,6-12h,AT1G54030->AT5G61130,0.35362027821453446,8,microarray
HZE-Fe,6-12h,AT1G01900->AT4G35350,0.23094272391536136,8,microarray
HZE-Fe,6-12h,AT1G01900->AT1G20850,0.26558732855906547,8,microarray
HZE-Fe,6-12h,AT5G03340->AT5G10450,0.35417982401444503,8,microarray
HZE-Fe,6-12h,AT3G53230->AT5G10450,0.4001897567145239,8,microarray
HZE-Fe,6-12h,AT5G03340->AT5G12110,0.2367488344187865,8,microarray
HZE-Fe,6-12h,AT3G53230->AT5G12110,0.26751765679731987,8,microarray
HZE-Fe,6-12h,AT5G60640->AT3G09840,0.4786494114810647,8,microarray
HZE-Fe,6-12h,AT1G53940->AT3G01390,0.17626930179719769,8,microarray
HZE-Fe,6-12h,AT4G30020->AT1G20850,0.3329326128286705,8,microarray
HZE-Fe,6-12h,AT4G30020->AT4G35350,0.2895117717074777,8,microarray
HZE-Fe,6-12h,AT5G64260->AT4G35350,0.4112417847114846,8,microarray
HZE-Fe,6-12h,AT5G09440->AT4G35350,0.3265690868792916,8,microarray
HZE-Fe,6-12h,AT5G64260->AT1G20850,0.47289045696743837,8,microarray
HZE-Fe,6-12h,AT5G09440->AT1G20850,0.37554072042236997,8,microarray
HZE-Fe,6-12h,AT3G50610->AT1G72180,0.1500301058514688,8,microarray
HZE-Fe,6-12h,AT3G50610->AT5G49660,0.14128503204669665,8,microarray
HZE-Fe,6-12h,AT3G60650->AT3G24240,0.10141040750847544,8,microarray
HZE-Fe,6-12h,AT3G60650->AT4G26540,0.08293945930457426,8,microarray
HZE-Fe,6-12h,AT3G60650->AT5G48940,0.07306464831692905,8,microarray
HZE-Fe,6-12h,AT1G69970->AT5G65700,0.1663609274309503,8,microarray
HZE-Fe,6-12h,AT1G69970->AT3G49670,0.16194731823869649,8,microarray
HZE-Fe,6-12h,AT1G69970->AT2G23950,0.10764901829052054,8,microarray
HZE-Fe,6-12h,AT2G40530->AT1G72180,0.15668858839331218,8,microarray
HZE-Fe,6-12h,AT2G40530->AT5G49660,0.1475555930292446,8,microarray
HZE-Fe,6-12h,AT4G34600->AT4G20140,0.18296833680464758,8,microarray
HZE-Fe,6-12h,AT4G34600->AT5G44700,0.1164217234273915,8,microarray
HZE-Fe,6-12h,AT2G23440->AT5G49660,0.13446790202395698,8,microarray
HZE-Fe,6-12h,AT1G31670->AT1G72180,0.17879618221668578,8,microarray
HZE-Fe,6-12h,AT1G31670->AT5G49660,0.1683753225427289,8,microarray
HZE-Fe,6-12h,AT2G30370->AT2G26330,0.14592778076164203,8,microarray
HZE-Fe,6-12h,AT1G06225->AT2G23950,0.0847977728518894,8,microarray
HZE-Fe,6-12h,AT1G69320->AT2G23950,0.13057501069302002,8,microarray
