"Gene","Module","kME_MEblue","kME_MEturquoise","kME_MEgrey","IsHub"
"AT1G78150","blue",0.642452890861149,0.223744292237443,0.709691941603962,FALSE
"AT1G09560","turquoise",0.635860827062834,0.469772975754068,0.367258344588076,FALSE
"AT3G08590","turquoise",0.262460608399254,0.818123351984051,0.362274101228375,TRUE
"AT5G62390","turquoise",0.706883938571451,0.756823242863568,0.0478008859177283,TRUE
"AT1G12110","turquoise",0.064473599588398,0.712425236349605,0.312914013762943,TRUE
"AT5G13450","turquoise",0.297736188822432,0.937584410573027,0.130555019615409,TRUE
"AT5G09870","turquoise",0.205382982828478,0.758183806032542,0.255965013827256,TRUE
"AT2G38040","blue",0.923403434304457,0.523377709177439,0.0153707633931443,TRUE
"AT3G18890","turquoise",0.287928484146891,0.863560357579266,0.042060582674127,TRUE
"AT5G58250","turquoise",0.192134542414303,0.879252685060133,-0.126406842883787,TRUE
"AT2G36160","turquoise",0.398160653418226,0.900958260981414,-0.0936716187536176,TRUE
"AT4G14320","turquoise",0.258119493214998,0.850762106887903,-0.13708277059618,TRUE
"AT3G60770","turquoise",0.303864427500554,0.93799390634186,-0.0573996511020148,TRUE
"ATCG00750","blue",0.702430240152611,0.397134840957917,0.0777548214928133,TRUE
"AT1G19000","turquoise",0.630812270885588,0.687568332368641,-0.0991382082449032,FALSE
"AT1G48350","turquoise",0.415074924432439,0.763457457071194,-0.114701910090681,TRUE
"AT1G06570","blue",0.775345483219176,0.00114156168858349,0.0772403148162687,TRUE
"AT4G23630","turquoise",0.27487519194399,0.818547965715287,0.109573843770373,TRUE
"AT4G01870","blue",0.557013312753232,-0.0543443308251335,0.13708277059618,FALSE
"AT4G34190","turquoise",0.265099565089641,0.902332162323858,-0.0577051394412132,TRUE
"AT1G07770","turquoise",0.366132870281047,0.869187729114413,-0.0354042060582674,TRUE
"AT1G19570","turquoise",0.313690811199,0.771541120768592,0.363887772376001,TRUE
"AT2G17840","blue",0.73419512508843,0.328574184835038,0.112225866615216,TRUE
"AT3G14210","turquoise",-0.143274031084049,0.626620897030483,0.264086630070194,FALSE
"AT4G09010","turquoise",0.449032092095955,0.873946877612708,-0.0362081162775741,TRUE
"AT2G40490","turquoise",0.382275387484726,0.935815808090553,0.0748279632130684,TRUE
"AT1G22300","turquoise",0.21790965585031,0.916834819268961,0.100393115260779,TRUE
"AT1G23020","blue",0.330664351405235,0.166891761528073,0.407871888867451,FALSE
"AT5G58140","turquoise",0.253557359949166,0.792089396356103,0.130573197219225,TRUE
"AT3G63540","turquoise",0.353013055501962,0.765965656955431,-0.032831693356486,TRUE
"AT4G04565","turquoise",-0.0682210435279204,0.402853554181866,-0.123593280651479,FALSE
"AT3G15850","turquoise",0.436973438806354,0.740915814521834,-0.207891182712715,TRUE
"AT2G14910","blue",0.862699069896276,0.285422578813156,0.311292617643168,TRUE
"AT4G39080","turquoise",0.63595729628915,0.815615152099814,0.170461122901794,TRUE
"AT1G15500","blue",0.802398868094411,0.596597851951894,0.122998263553926,TRUE
"AT1G12800","turquoise",0.38134285163033,0.890025081998842,0.0846999807061548,TRUE
"AT4G10480","turquoise",0.234840141175358,0.926883777795224,-0.0696995763381608,TRUE
"AT2G38800","blue",0.873753939160075,0.367354813814393,0.0714836967007525,TRUE
"AT5G51200","blue",0.885224815328747,0.464744233922616,0.142759524407504,TRUE
"AT5G20010","turquoise",0.714515402919802,0.591870859862371,0.389092546144447,FALSE
"AT1G64390","turquoise",-0.279921538362596,0.621229661071452,0.0172358351019358,FALSE
"AT4G00360","turquoise",0.530677213968744,0.688018522091453,0.0134413788668082,FALSE
"AT5G13420","turquoise",0.0777708998264554,0.829593780927355,0.154850431306304,TRUE
"AT2G44120","turquoise",0.44934119029356,0.866799044974991,-0.0615478611816562,TRUE
"AT1G70940","blue",0.751806802767258,0.40089717103015,-0.117098503914839,TRUE
"AT3G24170","turquoise",0.278444582012519,0.628968333742218,0.334204243083047,FALSE
"AT5G41790","turquoise",0.570422535211268,0.707601775033764,0.245642806611358,TRUE
"AT1G31910","turquoise",0.381506700657873,0.35181001842106,0.838581569433245,FALSE
"AT5G27760","blue",0.448280020273186,0.207346190647502,0.860335554850899,FALSE
"AT3G14067","turquoise",0.387902759019873,0.692520419319571,0.0400668853302463,FALSE
"AT1G08200","turquoise",0.489259759470062,0.888224323107595,0.0591356357322014,TRUE
"AT5G47030","turquoise",0.477297575406779,0.939642420734452,0.0703582223937231,TRUE
"AT5G47190","turquoise",0.448714135281521,0.76909101143243,-0.00422860174785151,TRUE
"AT4G20850","blue",0.905074281304264,0.429738246832594,0.28693163547495,TRUE
"AT3G54400","turquoise",0.341147340664995,0.764743713422085,-0.0447295646022252,TRUE
"AT2G44060","turquoise",0.298636568268056,0.928998649430832,0.0620297125217056,TRUE
"AT4G32940","blue",0.721879220528651,0.425686539327288,0.114959161360859,TRUE
"AT4G18710","blue",0.925268506013249,0.442086307801145,0.013666473728214,TRUE
"AT1G22930","blue",0.866808154865265,0.191427101421313,0.361405878191524,TRUE
"AT1G27400","turquoise",0.474467811434819,0.838799922824619,-0.0749887452569297,TRUE
"AT1G33050","blue",0.92819358481328,0.128547310893696,0.0637350269396637,TRUE
"AT5G42800","turquoise",-0.2663321543618,0.503908155825115,0.0515777306182543,FALSE
"AT1G50250","blue",0.676667309794842,0.637147083413724,0.20400025725127,FALSE
"AT5G08640","turquoise",-0.0639823767098123,0.664715629160649,0.0609110939876273,FALSE
"AT4G03210","turquoise",0.455981542087714,0.782436028355308,-0.1716844466295,TRUE
"AT2G33150","blue",0.836677599845649,0.449932471541578,0.381535790082964,TRUE
"AT3G27770","blue",0.889501652077525,0.263829376731922,-0.0318511789448435,TRUE
"AT5G04950","turquoise",-0.357932986044119,0.557720753746222,-0.123223358415332,FALSE
"AT4G33865","turquoise",0.307929770403241,0.798218534954016,-0.08293137822368,TRUE
"AT2G38140","turquoise",0.446427422985401,0.782204643385427,0.0272364782301113,TRUE
"AT5G08530","turquoise",0.555662743584797,0.900411602032285,0.210335069779407,TRUE
"AT1G76010","turquoise",0.793813106952216,0.746993375779793,-0.000964692263168049,TRUE
"AT1G32450","grey",0.150845713550711,0.167727828156152,-0.387388256479516,FALSE
"AT2G01140","turquoise",0.377033892854846,0.900861791755097,0.112258023023989,TRUE
"AT5G14200","turquoise",-0.0265292505093346,0.728091260645277,0.1455893111285,TRUE
"AT4G16660","turquoise",0.299987137436491,0.765033121101035,0.0894591292044505,TRUE
"AT2G31320","blue",0.383272236156666,0.145572062512059,0.911794970737668,FALSE
"AT3G48000","blue",0.774840825776577,0.645990095826098,0.249405106437713,TRUE
"AT2G39800","turquoise",-0.0378162407260333,0.615896648491254,0.0684293879804412,FALSE
"AT5G43940","turquoise",0.258312431667631,0.899479066177889,0.138947842304971,TRUE
"AT5G23010","turquoise",0.0361759598688019,0.729210881728729,0.0279760756318734,TRUE
"AT1G44446","turquoise",0.311373009311378,0.635335353864458,0.0448103158603124,FALSE
"AT3G02080","turquoise",0.577561257958711,0.805678821789183,-0.060164640812914,TRUE
"AT4G11320","turquoise",0.207699913987627,0.510165526461325,-0.362003681950102,FALSE
"AT1G56510","blue",0.593542993118529,0.179304135314168,0.694063926940639,FALSE
"AT4G30440","turquoise",0.715582317071784,0.648021159108012,-0.0400189724349901,FALSE
"AT5G08680","turquoise",0.480082964217104,0.795652418609049,0.295503694006703,TRUE
"AT2G14170","blue",0.830365540942172,0.114107933857423,-0.0278315955343383,TRUE
"AT3G56340","turquoise",0.471284326966364,0.872435526400412,-0.10376873110811,TRUE
"AT3G52300","turquoise",0.363881921666988,0.881117756768924,0.0795549553025918,TRUE
"AT2G42890","blue",0.846379561249625,0.0113513035512668,0.151554372909689,TRUE
"AT5G55220","turquoise",0.43308251334491,0.835970158852659,0.0586211331918451,TRUE
"AT3G10020","blue",0.817261699023925,0.139141899338049,-0.0635576528869088,TRUE
"AT2G36120","turquoise",0.544766100458954,0.471931249060599,0.1947568554058,FALSE
"AT5G02480","blue",0.501865071708792,0.20853431088816,0.394108945912921,FALSE
"AT2G45820","turquoise",0.733326902051579,0.533410508714387,-0.195832529423114,FALSE
"AT1G15930","turquoise",0.533495188575897,0.853148539712916,-0.0920002250996439,TRUE
"AT4G19880","blue",0.806704719133134,0.145895972363902,0.328515153993746,TRUE
"AT2G20990","turquoise",0.635024760434755,0.853720496494952,0.0208373528844299,TRUE
"AT3G57550","blue",0.750777789414168,0.244519298027855,0.605799454964065,TRUE
"AT5G65730","blue",0.571782297686256,0.502275102565124,-0.203521183401176,FALSE
"AT4G20860","blue",0.756318734323751,0.144350118978712,0.157019744034986,TRUE
"AT5G05270","turquoise",-0.0926441032357068,0.649103625777286,0.0750381863590843,FALSE
"AT3G59350","blue",0.875586854460094,0.140780757604991,-0.0020258537526529,TRUE
"AT1G50480","blue",0.753720124470658,0.522433295030187,0.277640665330418,TRUE
"AT3G46740","turquoise",0.496109074538556,0.860537655154673,0.0912920445044697,TRUE
"AT2G14890","turquoise",0.489677792784102,0.743584796449932,-0.284873625313525,TRUE
"AT5G57800","turquoise",0.612906078433839,0.681866051424466,-0.0606957094986291,FALSE
"AT5G41080","blue",0.814939867515596,0.145957939417326,-0.0585246639655283,TRUE
"AT1G48090","blue",0.764305812463131,0.598810193822879,0.251242061291419,TRUE
"AT1G50200","blue",0.794938581259245,0.617210109974918,0.175895555984308,TRUE
"AT5G17170","turquoise",0.259373593157116,0.503987394687761,0.361566660235385,FALSE
"AT3G18740","turquoise",0.358222393723069,0.898289279053315,-0.0966300083606663,TRUE
"AT2G24790","blue",0.820975794095232,0.613597446780446,0.191766285348384,TRUE
"AT2G47470","turquoise",0.287864171329346,0.902115891697215,0.0745707119428902,TRUE
"AT3G59780","turquoise",0.440639269406393,0.887484725705833,0.0780757604990675,TRUE
"AT5G40340","blue",0.858318862949386,0.456492378931121,-0.0715158531095247,TRUE
"AT5G49440","blue",0.7457774276515,0.35793586353867,-0.0578337661103494,TRUE
"AT5G06165","turquoise",-0.20376876747596,0.427297125945001,-0.167634181010635,FALSE
"AT4G15760","blue",0.871324061532355,0.296293914340091,-0.06461934239922,TRUE
"AT1G74970","turquoise",0.643642677985723,0.76480802623963,-0.00302270242459322,TRUE
"AT4G29900","blue",0.812743687270517,0.129896857493887,0.422860174785151,TRUE
"AT1G70370","turquoise",0.246125152742942,0.842337127789569,-0.300758891247026,TRUE
"AT5G65670","turquoise",0.577625570776256,0.866711685638948,0.0621583381567947,TRUE
"AT3G15353","turquoise",0.465789325609347,0.433085994981476,0.473217515751961,FALSE
"AT3G54660","turquoise",0.68594994816954,0.800299057031593,0.204082288918172,TRUE
"AT4G10120","turquoise",-0.159270692649045,0.529841147340665,0.0824811885008682,FALSE
"AT1G01120","turquoise",0.697638896727289,0.569993005943285,-0.0249053388114905,FALSE
"ATCG00190","turquoise",0.388397594824097,0.589558478614637,0.112293790455849,FALSE
"AT2G38400","blue",0.776686228896921,-0.0239408312596264,-0.121456708754344,TRUE
"AT3G42050","turquoise",0.580391021930671,0.869252041931957,0.174995176538684,TRUE
"AT1G78080","blue",0.760531223872918,0.616985015113512,0.0822882500482346,TRUE
"AT2G30930","blue",0.742652260595537,0.520580101614252,-0.246285934786803,TRUE
"AT1G48630","turquoise",0.211928515735478,0.886929118694802,-0.129961170828455,TRUE
"AT4G14040","turquoise",0.3993504405428,0.680268827577336,0.00546658949128561,FALSE
"AT2G32060","turquoise",0.241333847835874,0.915428644928934,-0.0923853624027269,TRUE
"AT5G59910","turquoise",0.326773425943791,0.85185542478616,-0.0625763714708341,TRUE
"ATCG00570","blue",0.493201755953314,0.205255345631153,0.343363422736216,FALSE
"AT5G66052","blue",0.520954088335121,0.304250307507962,0.00873053516761738,FALSE
"AT4G27260","blue",0.761128395819045,0.0960374309904761,0.0694916753291207,TRUE
"AT3G11710","turquoise",0.535151256941025,0.783191710036483,0.191396483674617,TRUE
"AT5G13710","blue",0.839153643321114,0.485433146826163,-0.229854009904174,TRUE
"AT3G16000","turquoise",0.223390571740948,0.934947585053701,0.0226381117756769,TRUE
"ATCG01110","blue",0.607439444995552,0.393645842557599,0.361489175273557,FALSE
"AT1G75690","turquoise",0.306707826869895,0.557077625570776,0.535854395781079,FALSE
"AT5G55660","turquoise",0.559156209068563,0.783465041708397,0.151072022900429,TRUE
"AT5G37510","turquoise",0.48269985208052,0.859380024438871,0.301080455334748,TRUE
"ATCG00030","turquoise",0.0967783509195328,0.431039226573469,-0.122239565728511,FALSE
"AT4G39400","blue",0.934336613287028,0.412148691234163,0.145154029198019,TRUE
"AT3G14930","turquoise",0.450221879220529,0.930638626278217,0.021448324651103,TRUE
"AT1G66280","turquoise",0.562596972467955,0.498765987909132,-0.17996478845514,FALSE
"AT2G01850","blue",0.836130940896521,0.446395266576629,-0.034278731751238,TRUE
"AT1G55480","turquoise",0.343301820052737,0.875233133963599,0.152357064763007,TRUE
"AT3G07430","turquoise",0.248136923097309,0.901849812314597,0.00747642514353974,TRUE
"AT1G51980","turquoise",0.484179046884044,0.855842819473921,0.306514888417262,TRUE
"AT3G51800","turquoise",0.295570383509545,0.889942921571742,-0.0565157970971034,TRUE
"AT1G49760","turquoise",0.545147597916265,0.787317512380218,0.096951572448389,TRUE
"AT4G11420","turquoise",0.641252180644722,0.779172126625977,0.160510004748295,TRUE
"AT5G45775","turquoise",0.373625313524986,0.921216798507943,-0.0555341179497074,TRUE
"AT4G26970","blue",0.665701974403499,0.587433275451798,0.397228117563831,FALSE
"AT1G17170","grey",0.123256505699733,0.236930324548821,-0.302947962482959,FALSE
"AT2G11225","blue",0.862595665316098,0.332111389799987,0.0681715865972088,TRUE
"AT4G36360","turquoise",0.133931442536498,0.815357900829635,0.0795549553025918,TRUE
"AT1G26850","turquoise",0.503344266512316,0.896006174030484,0.140009003794456,TRUE
"AT5G35530","turquoise",0.562677364136165,0.903682742349788,0.026062978833716,TRUE
"AT1G01090","blue",0.805485883336549,0.647662229082256,0.095761785323815,TRUE
"AT1G24020","turquoise",-0.118946556048621,0.756415203550068,0.149688082834909,TRUE
"AT4G24230","blue",0.852480103012353,0.100667256223318,-0.127759466211546,TRUE
"AT1G29900","turquoise",0.579876519390315,0.74184835037623,0.217505948935623,TRUE
"AT5G64400","turquoise",0.445273371882128,0.906544685738067,0.108769927088272,TRUE
"AT4G27000","blue",0.90529057571399,0.470998705709362,0.187296508595902,TRUE
"AT2G37270","turquoise",0.385780436040903,0.902405299376166,-0.0402276673741077,TRUE
"AT5G59850","turquoise",0.156923274808669,0.911859283555213,-0.112161553797672,TRUE
"AT3G45640","blue",0.766576628722104,0.316869252041932,0.178596694321178,TRUE
"AT2G43160","blue",0.959763970093157,0.374207137184396,0.228022927711141,TRUE
"AT1G20010","turquoise",0.318573541706862,0.906328381246383,-0.00736381760884944,TRUE
"AT4G31180","blue",0.651746092996334,0.351694642742299,0.7439706733552,FALSE
"AT2G05440","turquoise",0.290824898916875,0.602455161566525,0.170382101604496,FALSE
"AT2G40840","turquoise",0.0384754524053561,0.732818290736031,0.181218898479218,TRUE
"AT5G27120","turquoise",0.219776509394113,0.727470053956882,-0.0190851354635168,TRUE
"AT4G21210","turquoise",0.133191845134735,0.881439320856647,0.106341243809891,TRUE
"AT3G08740","turquoise",0.444401569232748,0.836388192166699,0.0907775419641135,TRUE
"AT5G62190","blue",0.729017943276095,0.654640169785838,0.154575856968294,TRUE
"AT2G45540","blue",0.765801109512926,0.576300345761444,0.234713401429165,TRUE
"AT5G15540","blue",0.617628143288958,0.183420155637018,0.744163611807833,FALSE
"AT4G20360","turquoise",0.254978311848656,0.43503678129671,-0.0759734026843605,FALSE
"AT3G01280","turquoise",0.477329731815551,0.910862434883272,0.17862885072995,TRUE
"AT1G09640","turquoise",0.630940896520677,0.792494694192553,0.342112032928163,TRUE
"AT1G67700","turquoise",0.568235899414753,0.822786031256029,0.0313846549617339,TRUE
"AT2G32150","blue",0.84561708148434,0.109460415460801,0.0737346453148112,TRUE
"AT3G10740","blue",0.866518747186314,0.123223358415332,-0.0328638497652582,TRUE
"AT5G47930","turquoise",0.303430312492219,0.921690476028851,-0.06603371626778,TRUE
"AT1G62660","turquoise",0.609802960040929,0.557419749035224,-0.107306798726848,FALSE
"AT4G24220","blue",0.829989066821018,0.52807254485819,0.224966235770789,TRUE
"ATCG00090","turquoise",0.0153557962502911,0.425524389494978,-0.52640634308066,FALSE
"AT3G18390","turquoise",0.542446459579394,0.853881278538813,0.0984950800694579,TRUE
"AT5G16370","blue",0.865850423290112,0.154721804637168,-0.0965182368530518,TRUE
"AT5G63570","turquoise",0.439288700237957,0.932246446716831,0.108270628336227,TRUE
"AT5G39590","blue",0.862049006366969,0.337320728021095,0.184931506849315,TRUE
"AT2G27402","grey",0.177988246576358,0.156601999585071,0.84416180041247,TRUE
"AT3G30390","blue",0.801594957875105,0.487073123673548,0.151810405813879,TRUE
"AT2G34590","blue",0.834690612691876,0.517481168268444,0.0341343023220105,TRUE
"AT5G54810","turquoise",0.491993054215705,0.757347739404463,0.32066370827706,TRUE
"AT4G24620","turquoise",0.414914142388578,0.900218663579652,0.0161425172036787,TRUE
"AT2G19480","turquoise",0.490131922743367,0.873793120109271,0.119445940626574,TRUE
"AT4G25640","turquoise",0.256222265097434,0.516496237700174,0.296835809376809,FALSE
"AT1G72610","turquoise",0.161791899672286,0.679005002918039,-0.277097973270971,FALSE
"AT5G09530","turquoise",0.395555984307673,0.438774197697601,0.275516110360795,FALSE
"AT4G15610","blue",0.698437198533668,-0.00717087915621583,0.0449225030548588,FALSE
"AT4G12480","turquoise",0.0668376329498811,0.621411516930468,0.280390060383203,FALSE
"AT4G24520","blue",0.954273586725835,0.317898257122645,0.204289664930221,TRUE
"AT4G38600","blue",0.824940510643771,0.41366004244646,0.308669367805004,TRUE
"AT2G34660","blue",0.554794520547945,0.475239565245353,0.428902180204515,FALSE
"AT2G22660","blue",0.541128046819731,0.158048749115699,0.564152035500675,FALSE
"AT1G66150","blue",0.775709048813429,0.613512122966107,-0.157598559392887,TRUE
"AT4G11150","turquoise",0.447745835745064,0.932246446716831,0.18882243231076,TRUE
"AT1G04400","blue",0.85835791981293,0.53113167353052,0.0988817518984288,TRUE
"AT4G29950","blue",0.923177104388161,0.160028941253903,0.0896535091361162,TRUE
"AT2G14878","blue",0.371040361913367,0.0419038432566082,0.833831809637251,FALSE
"AT3G47650","turquoise",0.232426522605955,0.81953823397003,-0.118592835552126,TRUE
"AT2G29550","turquoise",0.374590005788154,0.775998456492379,-0.331339635989453,TRUE
"AT5G38480","turquoise",0.350183291530002,0.920766608785131,0.019293845263361,TRUE
"AT2G40140","blue",0.793198810296273,0.265937776382956,0.224503577487014,TRUE
"AT3G23390","turquoise",0.240336999163933,0.912180847642935,-0.10618046176603,TRUE
"AT4G22240","turquoise",0.409318927262203,0.502604669110554,0.622708855874976,FALSE
"AT5G51110","turquoise",0.310759534375201,0.880120908096984,-0.148015949578751,TRUE
"AT4G02920","turquoise",0.388629402461288,0.828886334247106,0.0695066363344566,TRUE
"AT3G18080","turquoise",0.164737282140331,0.709080969837289,0.138979998713744,TRUE
"AT5G43760","turquoise",0.707087272493408,0.651713936587562,0.0353398932407229,FALSE
"AT3G20390","turquoise",0.639912534568139,0.813846549617339,0.0837352884429867,TRUE
"AT4G27500","blue",0.907293073509551,0.503344266512316,0.253810534439514,TRUE
"AT5G35360","turquoise",0.785291658627565,0.691909447552897,0.0032477972859991,FALSE
"AT2G30250","blue",0.517493086372114,0.0456299440478487,0.828156151520998,FALSE
"AT4G17560","turquoise",0.321277262834863,0.813033097276073,0.00200979170525262,TRUE
"AT1G21680","blue",0.738365315842528,0.202329750551192,0.0490228392745219,TRUE
"AT1G30580","turquoise",0.492796964435012,0.910026368255193,0.204611229017943,TRUE
"AT5G18650","blue",0.907100135056917,0.333494115377195,0.0499067464145604,TRUE
"AT1G74310","blue",0.682616630286399,0.429266253571694,0.177700600587099,FALSE
"AT5G46430","turquoise",0.457316043780002,0.862538286559856,0.191155308669987,TRUE
"AT1G63770","turquoise",0.624996985332638,0.776905081582452,0.200480742182359,TRUE
"AT5G35210","blue",0.877837803074153,0.458164512187279,0.165091002636826,TRUE
"AT4G13250","turquoise",0.300696995773076,0.411332009563822,0.0599239494838121,FALSE
"AT1G55450","blue",0.703324972667053,0.219692584732137,0.32789890025082,TRUE
"AT5G51820","turquoise",0.315261431603319,0.826998520805197,0.0230239886809441,TRUE
"AT4G35000","turquoise",0.559489356228696,0.557206251205865,0.654157823654254,FALSE
"AT2G17500","blue",0.531738375458229,0.283619525371407,0.269245610650203,FALSE
"AT1G10670","turquoise",0.580326709113126,0.852498552961605,0.30493922438742,TRUE
"AT5G50850","turquoise",0.558561310723808,0.874050373447543,0.144672846110905,TRUE
"AT4G34950","grey",-0.131346019380747,0.284333823813089,0.369325261987483,FALSE
"AT1G23490","turquoise",0.631423242652261,0.773200848929192,0.0134092224580359,TRUE
"AT5G27030","blue",0.591452826548331,0.239404463309538,0.694899993568718,FALSE
"AT1G08520","turquoise",0.662202249380275,0.819110707392757,0.0857457533128977,TRUE
"AT3G10920","turquoise",0.27018031852052,0.919326960983474,0.143692067758741,TRUE
"AT1G52220","turquoise",0.232621331132759,0.85771478646725,-0.0558722094060228,TRUE
"AT2G17930","blue",0.810476642226992,0.454695275396353,0.1947568554058,TRUE
"AT5G53160","blue",0.91197916250907,0.233987989492331,-0.0232814271136463,TRUE
"AT4G02530","turquoise",0.240980127339379,0.872917872531996,0.00922888931764101,TRUE
"AT2G18440","blue",0.871893817230964,0.452740998129889,0.0612915933259158,TRUE
"AT5G19780","turquoise",0.628497009453984,0.826966364396424,-0.154897421056017,TRUE
"AT4G08920","blue",0.834127871014405,0.559140130734921,0.137566222641131,TRUE
"AT1G53750","turquoise",0.368769695800373,0.768377387613351,0.344588076403627,TRUE
"AT2G21390","blue",0.806656483744431,0.659651097440358,0.338178310197262,TRUE
"AT1G06410","blue",0.9144391475563,0.517320384932024,0.0565796560862717,TRUE
"AT4G11600","turquoise",0.209563315968873,0.585986237057046,0.376133513409222,FALSE
"AT1G15290","turquoise",0.528554890989774,0.715319313139109,0.133127532317191,TRUE
"AT2G16500","turquoise",0.379349154286449,0.584667824297383,0.39735674319892,FALSE
"AT3G22200","blue",0.889960769181298,0.352176988873883,0.180204514759792,TRUE
"AT5G42080","turquoise",0.684931506849315,0.78181876648016,0.0257894398353592,TRUE
"AT4G31990","turquoise",0.422020708727249,0.914528265483311,0.222361566660235,TRUE
"AT1G20960","blue",0.683998970994919,0.6471477265419,0.320567239050743,FALSE
"AT2G24200","turquoise",0.348671940317705,0.896456363753296,0.158241687568332,TRUE
"AT5G57870","blue",0.671993954568266,0.697445956723585,0.275936361964364,FALSE
"AT2G44790","blue",0.813332047076983,0.148884172615602,0.135282011704933,TRUE
"AT3G14660","blue",0.865953854923412,0.343934399915829,0.0477530348160447,TRUE
"AT1G04430","turquoise",0.653000192938453,0.768602482474757,0.301402019422471,TRUE
"AT5G02240","turquoise",0.258248118850087,0.874364910926748,0.206926490449547,TRUE
"AT5G16150","blue",0.868769695800373,0.561901086886617,0.0306129011511994,TRUE
"AT1G43670","turquoise",0.420898618080825,0.617793891861013,0.0708893730276704,FALSE
"AT4G29040","turquoise",0.288861020001286,0.635153386069844,0.51048298925976,FALSE
"AT2G20570","turquoise",-0.160042446459579,0.615055630587176,0.253681908804425,FALSE
"AT5G60250","grey",0.049089520518303,-0.00773405154579225,0.96371749157714,TRUE
"AT1G69740","turquoise",0.751324452757997,0.764685548014516,0.10764444373333,TRUE
"AT1G70780","blue",0.692911866636535,0.459711715492663,0.259182738309378,FALSE
"AT5G42530","grey",-0.190849820330789,0.252156506507815,-0.0203873270580826,FALSE
"AT1G62570","blue",0.445366261495916,0.263039423757155,0.230400668853302,FALSE
"AT3G03250","turquoise",0.203260659849508,0.819570390378803,0.160846356678886,TRUE
"AT4G14030","blue",0.797485348644239,0.628855785406723,0.136247799282486,TRUE
"AT1G48410","blue",0.834330182005274,0.660589105408708,0.172551289471992,TRUE
"AT5G19190","turquoise",0.584929777896722,0.472703009075416,-0.217813185848458,FALSE
"AT4G16760","blue",0.844427294359766,0.322818187664802,0.367837159945977,TRUE
"AT1G62390","blue",0.701266962505627,0.728599909962056,0.165959225673677,TRUE
"AT5G26260","turquoise",0.342645368245108,0.528848550153353,-0.0804559815446728,FALSE
"AT1G22780","turquoise",0.395498030439416,0.892081357137578,0.00122196318047791,TRUE
"AT1G16080","turquoise",0.319878447808007,0.829818877598343,-0.351086493407169,TRUE
"AT5G56670","turquoise",0.279184185360052,0.846540344586045,-0.118529475608978,TRUE
"AT1G67230","blue",0.883014984886488,0.524599652710785,-0.0611614894848543,TRUE
"AT3G01690","blue",0.701652839410895,0.601292687632645,-0.128689947906618,TRUE
"AT3G13450","blue",0.837582101554809,0.00945421219193034,0.0149048549352371,TRUE
"AT5G07020","turquoise",0.447102707569619,0.908193452955174,0.108206315518683,TRUE
"AT5G62690","turquoise",0.654575856968294,0.836388192166699,-0.0426393980320278,TRUE
"AT1G27950","turquoise",0.322335841533218,0.857129075824812,-0.0231526143160332,TRUE
"AT1G07140","turquoise",0.540799099675981,0.84365302687969,-0.0462095023775463,TRUE
"AT3G61580","blue",0.77657727185028,0.585696829378095,-0.248858447488585,TRUE
"AT4G04610","turquoise",-0.246641638068601,0.61395117012057,0.0570620060955324,FALSE
"AT2G05990","turquoise",0.614283876776642,0.78805710978198,-0.0633481252813686,TRUE
"AT2G05920","turquoise",0.331082384719275,0.905138594121809,-0.0274937295002894,TRUE
"AT5G15090","turquoise",0.349379381310695,0.93166763135893,0.0675606148305357,TRUE
"AT1G25230","blue",0.77104636954145,0.371792398224966,-0.273908289922182,TRUE
"AT1G76100","turquoise",0.44631846356886,0.866364929966657,0.0029905700574159,TRUE
"AT1G66270","blue",0.502801649653279,0.333673658072861,-0.174112275009445,FALSE
"AT5G22880","turquoise",0.146247347096276,0.729500289407679,-0.387034535983022,TRUE
"AT5G44380","blue",0.826258923403434,0.124766866036401,0.0161103607949064,TRUE
"AT4G40030","turquoise",0.44314746929063,0.861984693549425,0.126438999292559,TRUE
"AT3G52140","blue",0.784326966364396,0.537462216219693,0.0228310502283105,TRUE
"AT5G25350","blue",0.722491538851003,0.0364823256181802,0.294961773232929,TRUE
"AT5G45430","turquoise",0.407807576049907,0.465013827255772,0.372789246896907,FALSE
"AT1G70410","turquoise",0.625795871117114,0.8369670075246,-0.135282011704933,TRUE
"AT4G36220","turquoise",-0.147486554498258,0.71188430033412,0.0154030436290561,TRUE
"AT5G63530","turquoise",-0.0514824104444016,0.818991575020902,-0.047334233712779,TRUE
"AT5G26360","turquoise",0.628400540227668,0.824200913242009,0.29770403241366,TRUE
"AT5G60920","turquoise",0.543829185156602,0.889156858961991,0.034632452247733,TRUE
"AT4G16780","blue",0.544185748488564,0.332261384788077,-0.0626768717529967,FALSE
"AT2G43710","turquoise",0.404273621094975,0.895096912184948,0.107966010406171,TRUE
"AT2G38310","blue",0.80664040528153,0.388680762169382,0.0801672160245114,TRUE
"AT4G02450","turquoise",0.419834072930735,0.936844813171265,-0.000546658949128561,TRUE
"AT1G55020","blue",0.437076935501467,0.401559610953103,0.257978937246948,FALSE
"AT3G02560","turquoise",0.478475130852901,0.884565603649425,0.0378323190596753,TRUE
"AT2G28840","blue",0.817551109029481,0.365733855355051,0.0970809785305225,TRUE
"AT3G63460","blue",0.703009060163724,0.678264504688654,0.249262406452251,TRUE
"AT3G53480","blue",0.596726477586983,0.401151199434047,0.170010933178983,FALSE
"AT5G13000","turquoise",0.619846935494244,0.761624541771175,0.126535468518876,TRUE
"AT1G31970","turquoise",0.481156344459451,0.732137114927005,-0.280918387034536,TRUE
